relative_humidity,dry_bulb_temp_f,precip,wind_speed,station_pressure
54.0,74.0,0.0,17.0,30.25
61.0,31.0,0.0,5.0,30.15
72.0,79.0,0.0,6.0,29.89
66.0,51.0,0.0,15.0,29.9
94.0,72.0,0.0,9.0,30.03
48.0,78.0,,15.0,30.12
85.0,29.0,0.01,23.0,29.63
54.0,19.0,0.0,9.0,30.36
75.0,62.0,,5.0,30.2
43.0,49.0,0.0,15.0,30.03
88.0,74.0,0.0,10.0,30.14
66.0,75.0,0.0,3.0,30.01
62.0,41.0,0.0,15.0,30.19
93.0,54.0,0.0,14.0,29.71
35.0,41.0,,18.0,30.34
83.0,68.0,0.0,8.0,29.94
87.0,59.0,,31.0,29.11
87.0,73.0,,17.0,29.65
67.0,60.0,,11.0,29.91
83.0,75.0,0.0,17.0,29.77
29.0,42.0,,13.0,30.06
62.0,76.0,0.0,14.0,30.07
50.0,60.0,0.0,11.0,30.13
63.0,87.0,0.0,8.0,29.84
71.0,72.0,0.0,3.0,30.12
87.0,59.0,,9.0,29.84
36.0,38.0,0.0,13.0,30.61
55.0,75.0,0.0,17.0,30.21
41.0,74.0,0.0,5.0,29.95
93.0,44.0,0.0,10.0,29.76
50.0,24.0,,16.0,29.7
49.0,55.0,0.0,3.0,30.3
83.0,53.0,,0.0,30.22
58.0,82.0,0.0,10.0,29.9
74.0,28.0,,14.0,29.49
62.0,74.0,0.0,7.0,29.93
,,,,
93.0,66.0,0.0,9.0,30.03
82.0,76.0,0.0,10.0,29.99
44.0,22.0,0.0,20.0,30.31
38.0,44.0,0.0,13.0,30.03
64.0,49.0,,15.0,29.57
45.0,10.0,0.0,16.0,30.42
70.0,41.0,0.0,7.0,29.86
90.0,56.0,0.0,11.0,29.96
76.0,71.0,0.0,15.0,30.04
37.0,73.0,0.0,13.0,29.96
100.0,41.0,,0.0,30.01
25.0,51.0,,14.0,29.74
57.0,38.0,,3.0,30.24
74.0,53.0,0.0,8.0,30.44
31.0,36.0,,17.0,30.23
47.0,40.0,0.0,25.0,29.56
69.0,55.0,0.0,11.0,29.88
78.0,61.0,0.0,11.0,29.7
72.0,57.0,0.0,10.0,30.4
88.0,72.0,,6.0,29.69
77.0,48.0,0.0,9.0,30.22
53.0,89.0,0.0,10.0,29.79
84.0,58.0,0.0,9.0,29.91
90.0,54.0,,6.0,30.27
79.0,71.0,,7.0,30.02
88.0,25.0,0.0,23.0,29.63
77.0,52.0,,8.0,30.15
81.0,27.0,0.0,24.0,29.72
50.0,34.0,,6.0,30.24
66.0,70.0,0.0,13.0,30.12
96.0,60.0,0.0,20.0,29.58
66.0,48.0,0.0,13.0,29.59
43.0,33.0,0.0,11.0,30.37
84.0,66.0,0.0,8.0,29.96
89.0,42.0,0.01,11.0,29.97
97.0,38.0,0.0,6.0,30.3
82.0,72.0,0.02,26.0,29.92
87.0,46.0,,6.0,29.8
70.0,61.0,0.0,0.0,30.07
94.0,75.0,0.01,10.0,29.86
73.0,66.0,,16.0,30.12
70.0,62.0,0.0,7.0,30.15
40.0,52.0,,13.0,29.99
62.0,37.0,0.0,6.0,30.02
39.0,36.0,0.0,11.0,30.1
49.0,40.0,0.0,11.0,30.16
,,,,
87.0,69.0,,6.0,29.74
78.0,59.0,0.0,9.0,29.91
87.0,67.0,,9.0,29.92
67.0,79.0,,13.0,29.9
77.0,63.0,,21.0,30.19
81.0,57.0,0.0,7.0,30.22
30.0,71.0,,10.0,30.23
96.0,50.0,0.0,0.0,30.37
83.0,48.0,,3.0,30.33
88.0,61.0,,34.0,29.66
66.0,46.0,0.0,8.0,30.25
62.0,60.0,0.0,15.0,29.56
65.0,24.0,0.0,11.0,30.35
46.0,36.0,0.0,17.0,29.69
23.0,35.0,0.0,17.0,30.11
41.0,44.0,0.0,14.0,30.24
39.0,39.0,0.0,9.0,30.1
46.0,51.0,0.0,22.0,30.64
63.0,66.0,0.0,5.0,30.26
74.0,77.0,,10.0,30.0
80.0,60.0,0.0,16.0,29.63
73.0,70.0,0.0,5.0,29.92
75.0,27.0,,15.0,29.99
,,,,
68.0,44.0,0.0,20.0,29.86
50.0,48.0,,15.0,29.98
81.0,58.0,0.0,14.0,29.89
69.0,32.0,0.0,21.0,29.48
75.0,60.0,0.0,7.0,30.18
,,,,
64.0,74.0,,9.0,29.78
38.0,35.0,,13.0,29.98
54.0,77.0,,6.0,29.94
,,,,
61.0,69.0,0.0,10.0,30.1
,,,,
70.0,36.0,0.0,14.0,29.85
49.0,31.0,0.0,18.0,30.42
40.0,56.0,0.0,10.0,30.06
51.0,38.0,,17.0,30.32
65.0,39.0,0.0,16.0,29.68
77.0,40.0,0.0,6.0,29.99
61.0,45.0,0.0,13.0,30.04
82.0,39.0,0.0,23.0,30.33
58.0,40.0,0.0,13.0,30.19
88.0,77.0,,13.0,29.75
91.0,67.0,0.0,11.0,29.92
48.0,36.0,0.0,18.0,30.22
89.0,51.0,0.0,6.0,29.96
51.0,71.0,,23.0,29.72
30.0,67.0,0.0,22.0,29.97
36.0,32.0,0.0,16.0,30.16
52.0,76.0,0.0,5.0,29.92
88.0,79.0,0.0,16.0,29.87
77.0,47.0,0.0,21.0,30.04
94.0,48.0,,6.0,29.5
93.0,60.0,0.0,8.0,29.67
76.0,73.0,0.0,7.0,29.81
45.0,43.0,,6.0,30.27
85.0,44.0,0.06,8.0,30.07
51.0,69.0,,8.0,30.18
60.0,57.0,,7.0,30.0
71.0,80.0,0.0,7.0,29.61
53.0,58.0,0.0,10.0,30.0
70.0,62.0,0.0,9.0,30.18
48.0,38.0,0.0,10.0,30.31
90.0,73.0,,11.0,29.81
81.0,45.0,0.0,18.0,29.74
39.0,28.0,,24.0,29.87
79.0,46.0,0.0,14.0,30.07
88.0,61.0,0.0,5.0,30.15
84.0,69.0,0.0,3.0,29.91
56.0,16.0,0.0,16.0,30.47
52.0,74.0,0.0,10.0,29.93
100.0,52.0,,9.0,30.03
63.0,68.0,0.0,7.0,30.18
66.0,45.0,0.0,24.0,29.19
80.0,50.0,0.0,0.0,29.98
70.0,68.0,0.0,13.0,29.93
45.0,44.0,0.0,13.0,30.34
52.0,49.0,0.0,15.0,30.18
60.0,44.0,0.0,14.0,30.34
40.0,25.0,0.0,23.0,30.18
88.0,75.0,0.0,0.0,29.88
41.0,47.0,0.0,29.0,29.42
74.0,77.0,0.0,7.0,29.93
89.0,41.0,0.01,8.0,29.89
87.0,67.0,0.0,5.0,29.83
69.0,78.0,0.0,8.0,30.04
88.0,64.0,,21.0,29.96
48.0,78.0,0.0,10.0,29.88
76.0,69.0,,5.0,29.9
58.0,25.0,0.0,7.0,30.3
87.0,59.0,0.0,7.0,30.02
46.0,70.0,0.0,13.0,29.86
90.0,61.0,,15.0,29.91
34.0,65.0,0.0,8.0,30.03
46.0,35.0,,9.0,30.5
87.0,64.0,0.0,5.0,30.08
32.0,23.0,0.0,16.0,30.12
76.0,72.0,0.0,6.0,29.96
66.0,49.0,0.0,6.0,30.21
43.0,19.0,,21.0,30.17
27.0,72.0,,11.0,30.06
71.0,71.0,0.0,3.0,29.92
84.0,73.0,0.0,9.0,29.89
83.0,50.0,0.0,7.0,29.8
56.0,45.0,0.0,10.0,30.1
65.0,66.0,0.0,6.0,30.11
,,,,
81.0,34.0,0.03,9.0,30.22
56.0,43.0,,18.0,30.41
57.0,37.0,0.0,15.0,29.97
90.0,56.0,0.18,8.0,29.68
72.0,52.0,0.0,10.0,30.07
96.0,51.0,,8.0,30.45
86.0,49.0,0.1,7.0,29.83
79.0,81.0,,10.0,29.94
54.0,32.0,,28.0,29.75
94.0,72.0,,7.0,29.89
84.0,75.0,0.0,0.0,29.78
93.0,30.0,0.06,11.0,30.0
85.0,78.0,,9.0,29.93
68.0,63.0,0.0,5.0,30.16
55.0,25.0,0.0,8.0,30.31
41.0,42.0,0.0,21.0,29.78
,,,,
77.0,17.0,0.01,18.0,29.87
75.0,64.0,,7.0,30.03
94.0,52.0,0.0,8.0,29.75
68.0,40.0,0.0,9.0,30.31
61.0,71.0,0.0,7.0,30.02
84.0,69.0,0.0,7.0,30.0
49.0,29.0,0.0,13.0,30.33
91.0,72.0,0.0,3.0,29.85
58.0,33.0,,19.0,29.7
45.0,16.0,0.0,18.0,30.04
46.0,50.0,0.0,13.0,30.16
87.0,72.0,0.0,7.0,29.92
70.0,62.0,0.0,13.0,30.25
75.0,30.0,,6.0,30.59
48.0,37.0,0.0,11.0,29.97
47.0,16.0,0.0,22.0,30.23
71.0,44.0,0.0,7.0,29.88
55.0,52.0,0.0,8.0,29.84
63.0,19.0,0.0,5.0,30.35
40.0,26.0,0.0,13.0,30.43
46.0,86.0,0.0,11.0,30.14
42.0,78.0,0.0,11.0,30.22
34.0,88.0,0.0,6.0,29.97
55.0,49.0,0.0,22.0,30.29
49.0,29.0,,19.0,30.14
87.0,58.0,0.02,10.0,29.87
88.0,61.0,,24.0,29.46
57.0,85.0,0.0,21.0,29.94
49.0,27.0,0.0,17.0,30.13
77.0,53.0,0.0,7.0,30.21
83.0,59.0,0.03,17.0,29.72
47.0,70.0,0.0,15.0,29.93
82.0,72.0,,3.0,30.05
32.0,73.0,0.0,16.0,30.04
29.0,38.0,,5.0,29.99
94.0,72.0,0.0,11.0,29.9
58.0,79.0,,14.0,30.22
22.0,68.0,0.0,8.0,29.84
96.0,42.0,,8.0,29.69
81.0,65.0,0.0,10.0,30.08
77.0,54.0,0.0,5.0,30.08
71.0,67.0,0.0,13.0,29.69
63.0,43.0,0.0,13.0,29.64
87.0,71.0,,7.0,30.15
93.0,53.0,0.0,16.0,29.53
68.0,64.0,,8.0,29.87
96.0,39.0,0.02,18.0,30.17
64.0,27.0,0.0,20.0,29.3
36.0,91.0,,20.0,29.74
94.0,50.0,0.01,10.0,29.51
58.0,48.0,0.0,10.0,30.19
18.0,40.0,,10.0,30.29
22.0,60.0,0.0,13.0,30.28
72.0,58.0,0.0,11.0,29.71
55.0,86.0,,8.0,29.76
65.0,64.0,0.0,11.0,30.02
90.0,57.0,0.22,18.0,29.97
52.0,49.0,0.0,10.0,30.37
88.0,76.0,0.0,10.0,29.66
40.0,52.0,0.0,16.0,29.98
79.0,44.0,0.0,21.0,29.52
45.0,76.0,0.0,13.0,30.15
41.0,70.0,0.0,13.0,30.14
62.0,42.0,0.0,16.0,29.94
71.0,72.0,0.0,9.0,29.79
93.0,67.0,0.0,5.0,30.05
72.0,57.0,,9.0,30.24
90.0,63.0,0.0,20.0,29.97
49.0,55.0,0.0,8.0,29.91
60.0,59.0,0.0,9.0,30.09
89.0,50.0,0.0,7.0,30.11
81.0,61.0,0.0,10.0,30.16
,,,,
30.0,61.0,0.0,14.0,29.68
90.0,54.0,0.0,24.0,29.87
83.0,47.0,,5.0,29.68
87.0,78.0,0.01,8.0,29.82
48.0,47.0,,11.0,30.19
81.0,68.0,0.0,5.0,30.03
42.0,26.0,0.0,14.0,30.33
39.0,36.0,0.0,0.0,30.21
56.0,48.0,0.0,6.0,30.0
71.0,49.0,,6.0,30.15
70.0,35.0,0.0,8.0,30.32
55.0,49.0,0.0,11.0,29.8
59.0,37.0,0.0,9.0,30.09
41.0,82.0,0.0,15.0,29.85
29.0,42.0,0.0,33.0,29.53
87.0,59.0,,5.0,30.1
68.0,72.0,0.0,15.0,29.81
93.0,45.0,,8.0,29.31
63.0,63.0,0.0,14.0,29.83
62.0,36.0,0.0,7.0,30.04
90.0,60.0,0.09,10.0,29.85
34.0,79.0,0.0,8.0,29.96
56.0,45.0,0.0,14.0,29.85
52.0,34.0,0.0,5.0,30.3
66.0,77.0,0.0,10.0,29.86
71.0,70.0,,7.0,30.08
70.0,35.0,,13.0,30.1
68.0,63.0,,0.0,29.96
43.0,39.0,0.0,3.0,30.43
51.0,27.0,0.0,14.0,30.3
86.0,27.0,0.0,9.0,30.21
79.0,77.0,0.0,3.0,30.0
87.0,64.0,0.0,5.0,30.16
29.0,55.0,0.0,24.0,29.98
43.0,42.0,0.0,7.0,30.52
71.0,75.0,0.0,9.0,29.88
,,,,
,,,,
67.0,35.0,,24.0,29.94
89.0,77.0,0.02,9.0,29.61
76.0,36.0,,5.0,30.28
86.0,37.0,0.0,11.0,29.71
48.0,48.0,0.0,9.0,30.14
41.0,52.0,,10.0,29.92
60.0,38.0,0.0,11.0,29.94
36.0,74.0,0.0,6.0,29.83
42.0,13.0,0.0,20.0,30.46
42.0,36.0,,6.0,30.37
54.0,37.0,0.0,15.0,29.96
64.0,34.0,0.0,7.0,30.4
46.0,51.0,0.0,7.0,30.32
63.0,46.0,,13.0,30.08
94.0,50.0,0.0,5.0,29.67
53.0,14.0,0.0,9.0,30.19
87.0,73.0,0.0,11.0,29.88
41.0,44.0,,14.0,30.18
100.0,62.0,0.0,7.0,29.71
75.0,59.0,0.0,26.0,29.58
81.0,68.0,0.0,6.0,30.02
96.0,69.0,0.0,5.0,29.96
70.0,83.0,0.0,13.0,30.14
78.0,57.0,0.0,5.0,30.22
57.0,73.0,0.0,3.0,30.1
27.0,58.0,0.0,22.0,30.05
70.0,37.0,0.01,5.0,30.15
76.0,42.0,0.0,8.0,30.1
87.0,56.0,0.0,3.0,29.92
87.0,61.0,0.0,7.0,29.79
67.0,76.0,,26.0,29.94
100.0,43.0,,0.0,30.37
86.0,46.0,0.0,6.0,30.27
74.0,45.0,0.0,9.0,29.99
88.0,64.0,,13.0,29.87
87.0,46.0,0.01,15.0,30.02
52.0,33.0,0.0,10.0,30.75
59.0,67.0,0.0,14.0,29.91
76.0,74.0,0.0,9.0,29.77
79.0,30.0,0.0,7.0,30.57
41.0,47.0,0.0,21.0,30.17
71.0,70.0,0.0,8.0,29.96
80.0,47.0,0.0,5.0,30.17
76.0,42.0,0.0,20.0,30.22
48.0,72.0,0.0,3.0,29.79
66.0,48.0,0.0,17.0,29.61
56.0,78.0,0.0,9.0,29.87
87.0,69.0,0.0,5.0,29.85
68.0,66.0,0.0,5.0,30.17
55.0,88.0,0.0,11.0,29.88
42.0,55.0,,13.0,30.31
38.0,34.0,,9.0,29.96
39.0,48.0,0.0,5.0,30.52
81.0,56.0,0.0,5.0,30.21
54.0,34.0,0.0,7.0,30.63
75.0,34.0,,8.0,29.33
73.0,39.0,,9.0,30.51
57.0,26.0,0.0,6.0,30.12
57.0,74.0,0.0,14.0,29.75
87.0,65.0,0.0,17.0,30.13
91.0,76.0,0.0,8.0,29.79
60.0,20.0,0.0,14.0,30.32
57.0,83.0,0.0,14.0,29.9
82.0,52.0,,18.0,30.22
51.0,54.0,0.0,15.0,30.44
38.0,79.0,,11.0,30.03
55.0,57.0,0.0,7.0,30.1
93.0,63.0,0.0,9.0,29.91
81.0,27.0,,6.0,29.55
94.0,48.0,,16.0,29.67
51.0,40.0,0.0,9.0,30.02
94.0,50.0,,0.0,30.15
45.0,54.0,0.0,23.0,30.2
63.0,71.0,,9.0,30.07
96.0,68.0,0.0,6.0,29.92
85.0,30.0,0.01,9.0,30.5
78.0,69.0,0.0,6.0,29.91
30.0,45.0,0.0,9.0,30.14
51.0,42.0,0.0,22.0,30.09
90.0,63.0,0.0,10.0,30.07
59.0,52.0,,13.0,29.55
90.0,49.0,0.09,15.0,29.52
67.0,59.0,0.0,7.0,29.55
43.0,42.0,0.0,15.0,29.9
84.0,79.0,0.01,11.0,29.57
41.0,63.0,0.0,8.0,29.79
83.0,51.0,0.0,3.0,29.98
83.0,44.0,0.0,0.0,30.44
53.0,40.0,0.0,23.0,29.64
45.0,76.0,0.0,20.0,29.56
57.0,53.0,0.0,14.0,30.37
94.0,70.0,,6.0,30.11
87.0,55.0,,15.0,30.11
64.0,77.0,0.0,6.0,29.86
71.0,75.0,0.0,0.0,30.22
69.0,80.0,0.0,11.0,29.85
57.0,38.0,0.0,16.0,29.64
64.0,77.0,0.0,13.0,29.98
49.0,40.0,0.0,15.0,30.06
27.0,89.0,,13.0,29.71
41.0,71.0,0.0,0.0,29.84
63.0,66.0,0.0,8.0,30.18
56.0,32.0,0.0,22.0,29.76
59.0,31.0,,14.0,29.77
79.0,79.0,0.0,10.0,29.78
55.0,40.0,0.0,7.0,30.22
33.0,57.0,0.0,0.0,30.35
89.0,27.0,,9.0,30.34
62.0,39.0,0.0,16.0,29.87
43.0,92.0,0.0,13.0,29.7
54.0,80.0,0.0,20.0,29.86
100.0,59.0,0.0,5.0,30.05
88.0,54.0,0.01,15.0,29.62
87.0,67.0,,6.0,30.11
80.0,49.0,,0.0,29.92
88.0,26.0,0.09,17.0,29.66
43.0,18.0,0.0,16.0,30.32
75.0,64.0,0.0,7.0,30.09
69.0,75.0,,7.0,29.97
100.0,32.0,,0.0,29.95
66.0,72.0,0.0,0.0,29.98
48.0,26.0,0.0,6.0,30.14
,,,,
65.0,62.0,0.0,5.0,30.15
60.0,25.0,,24.0,29.64
77.0,49.0,0.0,9.0,29.43
71.0,51.0,0.0,13.0,29.77
52.0,78.0,0.0,6.0,30.18
70.0,62.0,0.0,9.0,30.06
88.0,54.0,0.0,14.0,29.57
84.0,72.0,,7.0,29.84
87.0,68.0,0.0,8.0,29.99
40.0,35.0,0.0,15.0,30.46
64.0,77.0,,11.0,30.15
57.0,18.0,0.0,7.0,29.87
67.0,84.0,0.0,16.0,29.98
55.0,38.0,0.0,8.0,30.21
94.0,74.0,0.0,7.0,29.94
53.0,69.0,0.0,10.0,29.87
70.0,36.0,0.0,15.0,30.47
61.0,39.0,,9.0,30.01
82.0,77.0,,16.0,29.87
36.0,38.0,0.0,11.0,29.9
100.0,59.0,0.06,11.0,30.06
83.0,48.0,0.0,13.0,29.36
,,,22.0,
67.0,54.0,0.0,0.0,29.97
57.0,37.0,0.0,11.0,30.01
94.0,64.0,,8.0,29.88
55.0,38.0,0.0,15.0,29.97
87.0,73.0,0.0,3.0,29.88
53.0,56.0,0.0,17.0,29.91
100.0,60.0,0.0,8.0,29.52
57.0,23.0,0.0,25.0,29.51
93.0,57.0,,13.0,30.3
70.0,40.0,0.0,6.0,30.4
74.0,78.0,0.0,8.0,29.82
60.0,40.0,0.0,17.0,30.13
23.0,45.0,0.0,8.0,30.5
86.0,27.0,0.0,6.0,29.91
76.0,65.0,0.0,6.0,30.22
63.0,85.0,0.0,8.0,30.03
65.0,63.0,0.0,6.0,30.24
44.0,28.0,,18.0,30.09
97.0,58.0,0.0,7.0,29.97
83.0,38.0,0.0,8.0,30.3
97.0,49.0,0.0,5.0,29.91
47.0,65.0,,6.0,30.3
94.0,55.0,0.0,13.0,29.98
,,,,
89.0,53.0,0.0,6.0,30.1
72.0,27.0,0.0,8.0,30.23
93.0,38.0,0.0,5.0,29.94
97.0,58.0,0.0,8.0,30.02
48.0,38.0,,17.0,30.04
87.0,66.0,0.0,8.0,29.77
60.0,41.0,0.0,22.0,29.64
25.0,60.0,0.0,9.0,29.8
72.0,76.0,,11.0,29.83
27.0,58.0,0.0,8.0,30.18
,,,,
58.0,75.0,0.0,10.0,30.19
88.0,72.0,0.01,14.0,29.93
73.0,41.0,0.0,16.0,30.13
84.0,71.0,0.0,14.0,29.83
56.0,49.0,0.0,9.0,30.07
41.0,52.0,0.0,9.0,30.1
70.0,37.0,0.0,20.0,29.34
43.0,16.0,0.0,21.0,30.28
42.0,86.0,,9.0,29.92
80.0,62.0,0.0,7.0,30.08
85.0,34.0,0.06,26.0,29.68
94.0,72.0,,7.0,30.01
55.0,36.0,0.0,0.0,30.3
32.0,79.0,0.0,11.0,30.18
32.0,36.0,0.0,22.0,29.93
44.0,82.0,0.0,10.0,29.92
48.0,50.0,0.0,26.0,29.72
69.0,79.0,,15.0,29.89
44.0,48.0,,26.0,29.9
97.0,43.0,,5.0,29.96
87.0,69.0,0.0,14.0,30.03
44.0,46.0,,10.0,30.29
88.0,66.0,,0.0,30.18
86.0,51.0,0.0,15.0,29.8
79.0,44.0,0.0,5.0,30.43
47.0,44.0,,11.0,30.35
75.0,64.0,0.0,7.0,30.04
60.0,61.0,,15.0,30.17
27.0,22.0,,9.0,29.88
48.0,73.0,0.0,10.0,29.76
43.0,32.0,0.0,17.0,29.96
90.0,71.0,0.01,13.0,30.05
81.0,69.0,,14.0,29.87
81.0,66.0,0.0,7.0,29.9
100.0,46.0,,0.0,30.01
70.0,69.0,0.0,8.0,30.28
32.0,62.0,0.0,7.0,30.37
77.0,79.0,0.0,9.0,30.22
74.0,82.0,0.04,7.0,29.83
85.0,35.0,0.01,18.0,29.58
71.0,43.0,0.0,9.0,30.21
67.0,39.0,0.0,5.0,30.19
25.0,55.0,0.0,0.0,30.42
84.0,70.0,0.0,8.0,30.07
100.0,51.0,,22.0,29.51
93.0,39.0,,6.0,29.69
83.0,52.0,0.08,13.0,29.74
46.0,70.0,0.0,16.0,29.97
84.0,71.0,0.0,28.0,30.02
94.0,64.0,0.0,9.0,29.83
94.0,76.0,,7.0,29.75
100.0,74.0,0.0,14.0,29.75
48.0,78.0,0.0,8.0,29.91
84.0,66.0,0.0,0.0,30.12
61.0,86.0,0.0,13.0,30.2
40.0,46.0,0.0,14.0,30.3
71.0,71.0,0.0,9.0,30.19
60.0,39.0,0.0,9.0,30.1
47.0,55.0,0.0,21.0,30.12
32.0,62.0,,15.0,30.3
81.0,28.0,,11.0,29.73
61.0,53.0,,14.0,30.12
67.0,74.0,0.0,7.0,29.83
54.0,35.0,0.0,8.0,30.46
86.0,43.0,,0.0,29.7
,,,,
56.0,45.0,,18.0,30.35
44.0,49.0,0.0,13.0,30.01
39.0,48.0,0.0,9.0,29.97
84.0,63.0,,15.0,29.61
83.0,75.0,,15.0,29.82
93.0,56.0,0.0,9.0,30.14
76.0,72.0,0.0,7.0,29.95
86.0,45.0,0.0,11.0,29.85
73.0,64.0,,6.0,29.91
40.0,32.0,0.0,13.0,30.37
48.0,39.0,,10.0,29.92
28.0,36.0,,23.0,29.89
100.0,67.0,0.01,22.0,29.75
90.0,47.0,0.0,17.0,29.78
54.0,35.0,,17.0,30.17
48.0,74.0,0.0,20.0,29.98
83.0,77.0,0.08,13.0,29.91
93.0,64.0,0.02,10.0,29.93
51.0,86.0,,18.0,29.67
60.0,79.0,0.0,0.0,29.99
47.0,78.0,,5.0,30.12
82.0,70.0,,13.0,30.05
79.0,41.0,,8.0,30.0
68.0,68.0,,11.0,30.11
66.0,32.0,,11.0,29.47
56.0,31.0,0.0,23.0,29.9
69.0,73.0,0.0,7.0,30.17
94.0,54.0,0.0,26.0,29.51
68.0,71.0,,0.0,30.12
53.0,41.0,0.0,6.0,30.15
87.0,72.0,0.0,10.0,29.82
46.0,24.0,,17.0,30.35
,,,,
61.0,81.0,0.0,7.0,30.22
57.0,35.0,0.0,3.0,30.19
45.0,17.0,0.0,17.0,29.9
72.0,76.0,0.0,21.0,30.06
35.0,52.0,,17.0,30.33
72.0,81.0,0.0,0.0,29.76
54.0,47.0,0.0,11.0,29.88
79.0,76.0,0.0,9.0,30.08
58.0,58.0,0.0,9.0,30.18
73.0,39.0,0.0,7.0,30.28
93.0,54.0,,18.0,30.12
,,,,
33.0,60.0,0.0,17.0,29.72
65.0,20.0,0.0,11.0,30.3
77.0,50.0,0.0,10.0,30.14
22.0,36.0,0.0,26.0,29.91
39.0,58.0,0.0,14.0,29.93
27.0,23.0,0.0,28.0,29.77
71.0,72.0,0.0,16.0,30.22
34.0,83.0,0.0,8.0,29.81
64.0,68.0,,9.0,30.03
64.0,35.0,0.0,10.0,30.29
55.0,39.0,,10.0,30.11
89.0,42.0,0.05,8.0,30.0
34.0,63.0,0.0,22.0,29.65
93.0,45.0,,13.0,29.9
43.0,66.0,0.0,16.0,30.08
93.0,58.0,0.0,3.0,30.12
74.0,43.0,0.0,5.0,30.4
90.0,54.0,,8.0,30.05
94.0,72.0,,6.0,30.14
79.0,75.0,0.0,6.0,29.78
77.0,46.0,0.0,9.0,30.02
83.0,40.0,0.0,7.0,30.29
61.0,27.0,,11.0,29.96
54.0,37.0,0.0,11.0,29.76
73.0,46.0,0.0,10.0,30.14
42.0,24.0,0.0,8.0,30.52
100.0,49.0,0.0,11.0,30.32
52.0,35.0,,11.0,30.04
90.0,63.0,,7.0,29.73
75.0,36.0,,13.0,29.61
70.0,62.0,0.0,6.0,30.0
59.0,37.0,0.0,6.0,30.16
86.0,37.0,,17.0,29.82
87.0,72.0,0.0,7.0,30.15
55.0,85.0,0.0,7.0,29.9
47.0,79.0,0.0,3.0,30.07
64.0,75.0,0.0,15.0,29.8
75.0,32.0,0.0,7.0,29.69
56.0,64.0,0.0,18.0,29.79
56.0,80.0,,13.0,30.26
79.0,74.0,0.0,14.0,29.97
68.0,24.0,0.0,8.0,30.24
93.0,70.0,,0.0,29.94
35.0,59.0,0.0,16.0,29.71
47.0,76.0,0.0,10.0,29.89
58.0,27.0,,20.0,29.73
72.0,76.0,0.0,7.0,29.95
48.0,24.0,,17.0,29.92
96.0,33.0,,18.0,29.56
53.0,68.0,0.0,15.0,29.76
72.0,33.0,0.01,23.0,29.66
73.0,37.0,,5.0,30.38
56.0,30.0,0.0,7.0,30.47
97.0,47.0,0.0,0.0,30.02
90.0,62.0,0.0,7.0,29.91
90.0,47.0,0.0,7.0,30.16
47.0,80.0,,5.0,30.17
43.0,38.0,0.0,16.0,30.33
93.0,69.0,0.0,5.0,30.13
23.0,46.0,0.0,6.0,30.2
62.0,38.0,0.0,9.0,30.35
89.0,39.0,,6.0,30.08
100.0,71.0,,0.0,30.01
43.0,30.0,0.0,9.0,30.0
69.0,75.0,,13.0,30.09
73.0,70.0,0.0,21.0,29.93
47.0,18.0,,18.0,29.89
40.0,33.0,0.0,6.0,30.6
59.0,54.0,0.0,17.0,30.28
69.0,47.0,0.0,6.0,30.02
82.0,52.0,,13.0,30.01
74.0,74.0,0.0,13.0,30.17
91.0,76.0,,6.0,29.87
69.0,75.0,0.0,7.0,30.06
86.0,30.0,0.0,14.0,29.95
51.0,73.0,,11.0,30.18
65.0,40.0,0.0,14.0,30.27
56.0,34.0,,0.0,30.26
50.0,49.0,,13.0,29.99
35.0,52.0,,11.0,29.85
80.0,55.0,0.0,7.0,29.93
87.0,66.0,0.0,9.0,29.57
88.0,50.0,,28.0,29.33
94.0,55.0,0.02,13.0,30.06
93.0,50.0,0.0,3.0,30.15
43.0,32.0,0.0,13.0,30.06
93.0,45.0,,11.0,30.08
94.0,57.0,,26.0,29.86
88.0,50.0,,9.0,29.62
70.0,36.0,0.0,26.0,29.92
90.0,66.0,0.0,5.0,29.98
51.0,42.0,,15.0,29.96
45.0,21.0,0.0,16.0,30.28
90.0,47.0,,10.0,30.07
87.0,68.0,0.01,10.0,29.82
72.0,84.0,0.0,14.0,29.84
83.0,55.0,0.0,8.0,29.69
83.0,72.0,0.01,5.0,29.66
39.0,68.0,0.0,10.0,30.25
24.0,69.0,,14.0,29.94
88.0,32.0,0.02,13.0,29.56
64.0,77.0,,9.0,30.07
66.0,52.0,0.0,3.0,30.15
62.0,54.0,0.0,11.0,30.21
50.0,25.0,0.0,0.0,29.97
94.0,48.0,,14.0,29.84
45.0,21.0,0.0,13.0,30.45
100.0,42.0,0.0,8.0,29.65
,,,,
97.0,38.0,0.01,17.0,29.65
77.0,79.0,0.0,10.0,29.59
55.0,72.0,0.0,11.0,29.97
86.0,51.0,,21.0,29.79
93.0,46.0,0.0,5.0,30.13
76.0,75.0,,0.0,29.86
,,,,
92.0,33.0,0.01,0.0,29.78
30.0,16.0,0.0,5.0,30.56
29.0,42.0,0.0,18.0,30.09
81.0,28.0,,3.0,30.15
63.0,61.0,0.0,20.0,30.11
86.0,38.0,0.0,13.0,30.27
45.0,65.0,0.0,8.0,30.06
100.0,54.0,0.0,14.0,29.98
67.0,31.0,0.0,8.0,30.57
47.0,43.0,0.0,15.0,30.41
54.0,18.0,,17.0,30.43
46.0,25.0,0.0,13.0,30.34
